0.001	0.21
0.10	21 
0.13	27 
0.17	35 
0.20	41 
0.24	50 
0.30	63 
0.34	73 
0.40	87 
0.48	107 
0.60	139
0.72	174 
0.84	214 
1.00	271 
1.30	390 
1.70	569 
2.00	725 
2.40	968 
3.00	1419 
3.40	1761
4.00	2341
4.80	3296 
6.00	5250 
7.20	7830 
8.40	11223 
10.00	17028 
13.00	30315 
17.00	51987 
20.00	70176 
24.00	95589 
30.00	134418
34.00	160476 
40.00	199950
