2.490	0.061
2.500	0.067
2.510	0.076
2.520	0.087
2.531	0.099
2.541	0.110
2.551	0.122
2.562	0.137
2.573	0.154
2.583	0.172
2.594	0.190
2.605	0.212
2.616	0.241
2.627	0.271
2.638	0.303
2.650	0.340
2.661	0.372
2.672	0.394
2.684	0.411
2.696	0.429
2.707	0.449
2.719	0.470
2.731	0.492
2.743	0.518
2.756	0.547
2.768	0.580
2.780	0.617
2.793	0.659
2.805	0.707
2.818	0.754
2.831	0.805
2.844	0.853
2.857	0.891
2.870	0.924
2.884	0.951
2.897	0.981
2.911	0.987
2.925	0.986
2.938	0.934
2.952	0.845
2.967	0.712
2.981	0.584
2.995	0.451
3.010	0.336
3.024	0.250
3.039	0.174
3.054	0.103
3.069	0.052
3.085	0.021
3.100	0.016


 



