395.000	0.000
396.400	0.000
397.800	0.000
399.200	0.006
400.600	0.017
402.000	0.045
403.400	0.073
404.800	0.112
406.200	0.156
407.600	0.212
409.000	0.268
410.400	0.341
411.800	0.419
413.200	0.497
414.600	0.592
416.000	0.676
417.400	0.765
418.800	0.849
420.200	0.922
421.600	0.966
423.000	0.994
424.400	1.000
425.800	1.000
427.200	0.989
428.600	0.972
430.000	0.955
431.400	0.927
432.800	0.905
434.200	0.883
435.600	0.855
437.000	0.821
438.400	0.793
439.800	0.760
441.200	0.721
442.600	0.693
444.000	0.659
445.400	0.631
446.800	0.609
448.200	0.581
449.600	0.559
451.000	0.536
452.400	0.514
453.800	0.497
455.200	0.486
456.600	0.469
458.000	0.458
459.400	0.441
460.800	0.430
462.200	0.413
463.600	0.397
465.000	0.380
466.400	0.363
467.800	0.341
469.200	0.324
470.600	0.302
472.000	0.279
473.400	0.257
474.800	0.235
476.200	0.218
477.600	0.201
479.000	0.184
480.400	0.173
481.800	0.162
483.200	0.145
484.600	0.134
486.000	0.123
487.400	0.112
488.800	0.106
490.200	0.095
491.600	0.084
493.000	0.078
494.400	0.073
495.800	0.067
497.200	0.061
498.600	0.056
500.000	0.050
