2.067	0.016
2.074	0.016
2.081	0.016
2.088	0.016
2.095	0.016
2.102	0.016
2.109	0.016
2.116	0.016
2.123	0.016
2.131	0.016
2.138	0.016
2.145	0.016
2.153	0.016
2.160	0.016
2.168	0.016
2.175	0.016
2.183	0.016
2.191	0.016
2.199	0.016
2.206	0.016
2.214	0.016
2.222	0.016
2.230	0.016
2.238	0.016
2.246	0.016
2.255	0.016
2.263	0.016
2.271	0.016
2.279	0.016
2.288	0.016
2.296	0.016
2.305	0.016
2.313	0.016
2.322	0.016
2.331	0.016
2.340	0.016
2.348	0.016
2.357	0.016
2.366	0.016
2.375	0.016
2.385	0.016
2.394	0.016
2.403	0.016
2.412	0.016
2.422	0.016
2.431	0.016
2.441	0.016
2.451	0.016
2.460	0.016
2.470	0.016
2.480	0.016
2.490	0.016
2.500	0.016
2.510	0.016
2.520	0.016
2.531	0.016
2.541	0.016
2.551	0.016
2.562	0.016
2.573	0.016
2.583	0.016
2.594	0.016
2.605	0.016
2.616	0.016
2.627	0.016
2.638	0.016
2.650	0.016
2.661	0.016
2.672	0.016
2.684	0.016
2.696	0.016
2.707	0.015
2.719	0.015
2.731	0.015
2.743	0.015
2.756	0.015
2.768	0.015
2.780	0.015
2.793	0.015
2.805	0.015
2.818	0.015
2.831	0.015
2.844	0.015
2.857	0.015
2.870	0.015
2.884	0.014
2.897	0.014
2.911	0.014
2.925	0.014
2.938	0.013
2.952	0.013
2.967	0.013
2.981	0.012
2.995	0.012
3.010	0.011
3.024	0.010
3.039	0.010
3.054	0.009
3.069	0.009
3.085	0.008
3.100	0.007
3.263 0.007

