1.813	891.952
1.818	840.668
1.824	796.219
1.829	759.692
1.834	729.562
1.840	706.717
1.845	690.978
1.851	681.491
1.856	678.696
1.862	682.428
1.867	690.978
1.873	700.732
1.879	708.735
1.884	713.829
1.890	709.748
1.896	694.847
1.902	665.946
1.908	623.279
1.914	575.531
1.920	529.977
1.925	491.567
1.931	464.349
1.938	450.394
1.944	452.041
1.950	465.222
1.956	487.212
1.962	512.960
1.968	536.289
1.975	549.982
1.981	551.820
1.987	542.158
1.994	524.366
2.000	501.021
2.006	475.507
2.013	449.167
2.020	423.389
2.026	400.396
2.033	380.050
2.039	363.259
2.046	350.103
2.053	340.665
2.060	336.247
2.067	338.093
2.074	349.359
2.081	372.307
2.088	408.004
2.095	454.116
2.102	503.057
2.109	541.566
2.116	559.294
2.123	560.559
2.131	552.435
2.138	541.566
2.145	532.255
2.153	529.411
2.160	540.384
2.168	576.200
2.175	648.538
2.183	770.295
2.191	953.521
2.199	1182.332
2.206	1398.059
2.214	1512.650
2.222	1508.073
2.230	1413.929
2.238	1276.271
2.246	1123.624
2.255	975.971
2.263	843.521
2.271	725.299
2.279	620.938
2.288	532.828
2.296	462.180
2.305	407.667
2.313	362.991
2.322	324.078
2.331	289.038
2.340	256.291
2.348	225.177
2.357	196.931
2.366	173.917
2.375	156.875
2.385	145.810
2.394	139.008
2.403	133.687
2.412	127.794
2.422	119.464
2.431	107.759
2.441	94.716
2.451	82.799
2.460	73.114
2.470	65.173
2.480	58.366
2.490	52.279
2.500	46.513
2.510	40.630
2.520	34.342
2.531	27.893
2.541	21.433
2.551	16.739
2.562	14.233
2.573	9.743
2.583	7.122
2.594	5.427
2.605	3.437
2.616	2.308
2.627	1.495
2.638	1.097
2.650	0.898
2.661	0.808
2.672	0.793
2.684	0.797
2.696	0.803
2.707	0.806
2.719	0.806
2.731	0.802
2.743	0.790
2.756	0.770
2.768	0.739
2.780	0.697
2.793	0.641
2.805	0.549
2.818	0.537
2.831	0.580
2.844	0.584
2.857	0.572
2.870	0.543
2.884	0.480
2.897	0.434
2.911	0.480
2.925	0.480
2.938	0.462
2.952	0.393
2.967	0.416
2.981	0.362
2.995	0.480
3.010	0.514
3.024	0.543
3.039	0.549
3.054	0.537
3.069	0.480
3.085	0.530
3.100	0.594
3.116	0.626
3.131	0.645
3.147	0.647
3.163	0.621
3.179	0.677
3.196	0.677
3.212	0.767
3.229	0.828
3.246	0.868
3.263	0.888
3.280	0.894
3.298	0.891
3.316	0.881
3.333	0.868
3.351	0.851
3.370	0.833
3.388	0.813
3.407	0.795
3.425	0.781
3.444	0.774
3.464	0.771
3.483	0.774
3.503	0.781
3.523	0.788
3.543	0.795
3.563	0.798
3.584	0.799
3.605	0.799
3.626	0.797
3.647	0.795
3.669	0.794
3.690	0.793
3.713	0.792
3.735	0.792
3.758	0.793
3.780	0.793
3.804	0.793
3.827	0.794
3.851	0.794
3.875	0.794
3.899	0.794
3.924	0.794
3.949	0.794
3.974	0.794
4.000	0.794
4.026	0.793
4.052	0.793
4.079	0.793
4.106	0.793
