2.109	0.018
2.116	0.021
2.123	0.023
2.131	0.026
2.138	0.028
2.145	0.031
2.153	0.035
2.160	0.039
2.168	0.042
2.175	0.046
2.183	0.051
2.191	0.055
2.199	0.060
2.206	0.065
2.214	0.072
2.222	0.078
2.230	0.086
2.238	0.096
2.246	0.106
2.255	0.118
2.263	0.133
2.271	0.149
2.279	0.167
2.288	0.187
2.296	0.209
2.305	0.231
2.313	0.252
2.322	0.270
2.331	0.286
2.340	0.299
2.348	0.311
2.357	0.321
2.366	0.330
2.375	0.339
2.385	0.351
2.394	0.367
2.403	0.389
2.412	0.420
2.422	0.459
2.431	0.507
2.441	0.566
2.451	0.638
2.460	0.711
2.470	0.774
2.480	0.842
2.490	0.926
2.500	0.972
2.510	0.981
2.520	0.973
2.531	0.952
2.541	0.913
2.551	0.850
2.562	0.759
2.573	0.667
2.583	0.585
2.594	0.495
2.605	0.401
2.616	0.322
2.627	0.235
2.638	0.155
2.650	0.110
2.661	0.076
2.672	0.045
2.684	0.012
2.696	0.005
2.707	0.004
2.719	0.003
2.731	0.002
2.743	0.001
